year,category,winner,entity
2005,ANIMATED FEATURE FILM,FALSE,Howl's Moving Castle
2005,ANIMATED FEATURE FILM,FALSE,Tim Burton's Corpse Bride
2005,ANIMATED FEATURE FILM,TRUE,Wallace & Gromit in The Curse of the Were-Rabbit
2005,ART DIRECTION,FALSE,"Good Night, and Good Luck."
2005,ART DIRECTION,FALSE,Harry Potter and the Goblet of Fire
2005,ART DIRECTION,FALSE,King Kong
2005,ART DIRECTION,TRUE,Memoirs of a Geisha
2005,ART DIRECTION,FALSE,Pride & Prejudice
2005,CINEMATOGRAPHY,FALSE,Batman Begins
2005,CINEMATOGRAPHY,FALSE,Brokeback Mountain
2005,CINEMATOGRAPHY,FALSE,"Good Night, and Good Luck."
2005,CINEMATOGRAPHY,TRUE,Memoirs of a Geisha
2005,CINEMATOGRAPHY,FALSE,The New World
2005,COSTUME DESIGN,FALSE,Charlie and the Chocolate Factory
2005,COSTUME DESIGN,TRUE,Memoirs of a Geisha
2005,COSTUME DESIGN,FALSE,Mrs. Henderson Presents
2005,COSTUME DESIGN,FALSE,Pride & Prejudice
2005,COSTUME DESIGN,FALSE,Walk the Line
2005,DIRECTING,TRUE,Brokeback Mountain
2005,DIRECTING,FALSE,Capote
2005,DIRECTING,FALSE,Crash
2005,DIRECTING,FALSE,"Good Night, and Good Luck."
2005,DIRECTING,FALSE,Munich
2005,DOCUMENTARY (Feature),FALSE,Darwin's Nightmare
2005,DOCUMENTARY (Feature),FALSE,Enron: The Smartest Guys in the Room
2005,DOCUMENTARY (Feature),TRUE,March of the Penguins
2005,DOCUMENTARY (Feature),FALSE,Murderball
2005,DOCUMENTARY (Feature),FALSE,Street Fight
2005,DOCUMENTARY (Short Subject),FALSE,The Death of Kevin Carter: Casualty of the Bang Bang Club
2005,DOCUMENTARY (Short Subject),FALSE,God Sleeps in Rwanda
2005,DOCUMENTARY (Short Subject),FALSE,The Mushroom Club
2005,DOCUMENTARY (Short Subject),TRUE,A Note of Triumph: The Golden Age of Norman Corwin
2005,FILM EDITING,FALSE,Cinderella Man
2005,FILM EDITING,FALSE,The Constant Gardener
2005,FILM EDITING,TRUE,Crash
2005,FILM EDITING,FALSE,Munich
2005,FILM EDITING,FALSE,Walk the Line
2005,FOREIGN LANGUAGE FILM,FALSE,Don't Tell
2005,FOREIGN LANGUAGE FILM,FALSE,Joyeux NoÃ«l
2005,FOREIGN LANGUAGE FILM,FALSE,Paradise Now
2005,FOREIGN LANGUAGE FILM,FALSE,Sophie Scholl - The Final Days
2005,FOREIGN LANGUAGE FILM,TRUE,Tsotsi
2005,MAKEUP,TRUE,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe"
2005,MAKEUP,FALSE,Cinderella Man
2005,MAKEUP,FALSE,Star Wars: Episode III Revenge of the Sith
2005,MUSIC (Original Score),TRUE,Brokeback Mountain
2005,MUSIC (Original Score),FALSE,The Constant Gardener
2005,MUSIC (Original Score),FALSE,Memoirs of a Geisha
2005,MUSIC (Original Score),FALSE,Munich
2005,MUSIC (Original Score),FALSE,Pride & Prejudice
2005,MUSIC (Original Song),FALSE,Crash
2005,MUSIC (Original Song),TRUE,Hustle & Flow
2005,MUSIC (Original Song),FALSE,Transamerica
2005,BEST PICTURE,FALSE,Brokeback Mountain
2005,BEST PICTURE,FALSE,Capote
2005,BEST PICTURE,TRUE,Crash
2005,BEST PICTURE,FALSE,"Good Night, and Good Luck."
2005,BEST PICTURE,FALSE,Munich
2005,SHORT FILM (Animated),FALSE,Badgered
2005,SHORT FILM (Animated),TRUE,The Moon and the Son: An Imagined Conversation
2005,SHORT FILM (Animated),FALSE,The Mysterious Geographic Explorations of Jasper Morello
2005,SHORT FILM (Animated),FALSE,9
2005,SHORT FILM (Animated),FALSE,One Man Band
2005,SHORT FILM (Live Action),FALSE,Ausreisser (The Runaway)
2005,SHORT FILM (Live Action),FALSE,Cashback
2005,SHORT FILM (Live Action),FALSE,The Last Farm
2005,SHORT FILM (Live Action),FALSE,Our Time Is Up
2005,SHORT FILM (Live Action),TRUE,Six Shooter
2005,SOUND EDITING,TRUE,King Kong
2005,SOUND EDITING,FALSE,Memoirs of a Geisha
2005,SOUND EDITING,FALSE,War of the Worlds
2005,SOUND MIXING,FALSE,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe"
2005,SOUND MIXING,TRUE,King Kong
2005,SOUND MIXING,FALSE,Memoirs of a Geisha
2005,SOUND MIXING,FALSE,Walk the Line
2005,SOUND MIXING,FALSE,War of the Worlds
2005,VISUAL EFFECTS,FALSE,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe"
2005,VISUAL EFFECTS,TRUE,King Kong
2005,VISUAL EFFECTS,FALSE,War of the Worlds
2005,WRITING (Adapted Screenplay),TRUE,Brokeback Mountain
2005,WRITING (Adapted Screenplay),FALSE,Capote
2005,WRITING (Adapted Screenplay),FALSE,The Constant Gardener
2005,WRITING (Adapted Screenplay),FALSE,A History of Violence
2005,WRITING (Adapted Screenplay),FALSE,Munich
2005,WRITING (Original Screenplay),TRUE,Crash
2005,WRITING (Original Screenplay),FALSE,"Good Night, and Good Luck."
2005,WRITING (Original Screenplay),FALSE,Match Point
2005,WRITING (Original Screenplay),FALSE,The Squid and the Whale
2005,WRITING (Original Screenplay),FALSE,Syriana
2005,HONORARY AWARD,TRUE,To Robert Altman in recognition of a career that has repeatedly reinvented the art form and inspired filmmakers and audiences alike.
2005,GORDON E. SAWYER AWARD,TRUE,Gary Demos
2005,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,To DAVID GROBER for the concept and mechanical design and SCOTT LEWALLEN for the electronic and software design of the Perfect Horizon camera stabilization head.
2005,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To ANATOLIY KOKUSH, YURIY POPOVSKY and OLEKSIY ZOLOTAROV for the concept and development of the Russian Arm gyro-stabilized camera crane and the Flight Head."
2005,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,To ANATOLIY KOKUSH for the concept and development of the Cascade series of motion picture cranes.
2005,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,To GARRETT BROWN for the original concept of the Skycam flying camera system -- the first use of 3-D volumetric cable technology for motion picture cinematography.
2005,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To DAVID BARAFF, MICHAEL KASS and ANDREW WITKIN for their pioneering work in physically-based computer-generated techniques used to simulate realistic cloth in motion pictures."
2005,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To LAURIE FROST, PETER HANNAN and RICHARD LONCRAINE for the development of the remote camera head known as the Hot-Head."
2005,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To GARY THIELTGES for the design and development of the remotely-operated, lightweight camera head known as the Sparrow Head."
2005,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To FRANK FLETCHER and DAVE SHERWIN for the introduction and continuing development of the Power Pod modular camera head system.
2005,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To ALVAH MILLER, MICHAEL SORENSEN and J. WALT ADAMCZYK for the design and development of the Aerohead motion control camera head and the J-Viz Pre-Visualization system."
2005,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To SCOTT LEVA for the design and development of the Precision Stunt Airbag for motion picture stunt falls.
2005,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To LEV YEVSTRATOV, GEORGE PETERS and VASILIY ORLOV for the development of the Ultimate Arm Camera Crane System for specialized vehicle photography."
2005,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To JAMES RODNUNSKY, ALEX MacDONALD and MARK CHAPMAN for the development of the Cablecam 3-D volumetric suspended cable camera technologies."
2005,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To TIM DRNEC, BEN BRITTEN SMITH and MATT DAVIS for the development of the Spydercam 3-D volumetric suspended cable camera technologies."
2005,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To JOHN PLATT and DEMETRI TERZOPOULOS for their pioneering work in physically-based computer-generated techniques used to simulate realistic cloth in motion pictures.
2005,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To ED CATMULL, for the original concept, and TONY DeROSE and JOS STAM for their scientific and practical implementation of subdivision surfaces as a modeling technique in motion picture production."
2005,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To HAROLD RATTRAY, TERRY CLABORN, STEVE GARLICK, BILL HOGUE and TIM REYNOLDS for the design, engineering and implementation of the Technicolor Real Time Answer Print System."
2005,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To UDO SCHAUSS and HILDEGARD EBBESMEIER for the optical design and NICOLE WEMKEN and MICHAEL ANDERER for the mechanical design of the Cinelux Premiere Cinema Projection Lenses.
2005,JOHN A. BONNER MEDAL OF COMMENDATION,TRUE,To Don Hall in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.
2006,ACTOR IN A LEADING ROLE,FALSE,Leonardo DiCaprio
2006,ACTOR IN A LEADING ROLE,FALSE,Ryan Gosling
2006,ACTOR IN A LEADING ROLE,FALSE,Peter O'Toole
2006,ACTOR IN A LEADING ROLE,FALSE,Will Smith
2006,ACTOR IN A LEADING ROLE,TRUE,Forest Whitaker
2006,ACTOR IN A SUPPORTING ROLE,TRUE,Alan Arkin
2006,ACTOR IN A SUPPORTING ROLE,FALSE,Jackie Earle Haley
2006,ACTOR IN A SUPPORTING ROLE,FALSE,Djimon Hounsou
2006,ACTOR IN A SUPPORTING ROLE,FALSE,Eddie Murphy
2006,ACTOR IN A SUPPORTING ROLE,FALSE,Mark Wahlberg
2006,ACTRESS IN A LEADING ROLE,FALSE,PenÃ©lope Cruz
2006,ACTRESS IN A LEADING ROLE,FALSE,Judi Dench
2006,ACTRESS IN A LEADING ROLE,TRUE,Helen Mirren
2006,ACTRESS IN A LEADING ROLE,FALSE,Meryl Streep
2006,ACTRESS IN A LEADING ROLE,FALSE,Kate Winslet
2006,ACTRESS IN A SUPPORTING ROLE,FALSE,Adriana Barraza
2006,ACTRESS IN A SUPPORTING ROLE,FALSE,Cate Blanchett
2006,ACTRESS IN A SUPPORTING ROLE,FALSE,Abigail Breslin
2006,ACTRESS IN A SUPPORTING ROLE,TRUE,Jennifer Hudson
2006,ACTRESS IN A SUPPORTING ROLE,FALSE,Rinko Kikuchi
2006,ANIMATED FEATURE FILM,FALSE,Cars
2006,ANIMATED FEATURE FILM,TRUE,Happy Feet
2006,ANIMATED FEATURE FILM,FALSE,Monster House
2006,ART DIRECTION,FALSE,Dreamgirls
2006,ART DIRECTION,FALSE,The Good Shepherd
2006,ART DIRECTION,TRUE,Pan's Labyrinth
2006,ART DIRECTION,FALSE,Pirates of the Caribbean: Dead Man's Chest
2006,ART DIRECTION,FALSE,The Prestige
2006,CINEMATOGRAPHY,FALSE,The Black Dahlia
2006,CINEMATOGRAPHY,FALSE,Children of Men
2006,CINEMATOGRAPHY,FALSE,The Illusionist
2006,CINEMATOGRAPHY,TRUE,Pan's Labyrinth
2006,CINEMATOGRAPHY,FALSE,The Prestige
2006,COSTUME DESIGN,FALSE,Curse of the Golden Flower
2006,COSTUME DESIGN,FALSE,The Devil Wears Prada
2006,COSTUME DESIGN,FALSE,Dreamgirls
2006,COSTUME DESIGN,TRUE,Marie Antoinette
2006,COSTUME DESIGN,FALSE,The Queen
2006,DIRECTING,FALSE,Babel
2006,DIRECTING,TRUE,The Departed
2006,DIRECTING,FALSE,Letters from Iwo Jima
2006,DIRECTING,FALSE,The Queen
2006,DIRECTING,FALSE,United 93
2006,DOCUMENTARY (Feature),FALSE,Deliver Us from Evil
2006,DOCUMENTARY (Feature),TRUE,An Inconvenient Truth
2006,DOCUMENTARY (Feature),FALSE,Iraq in Fragments
2006,DOCUMENTARY (Feature),FALSE,Jesus Camp
2006,DOCUMENTARY (Feature),FALSE,"My Country, My Country"
2006,DOCUMENTARY (Short Subject),TRUE,The Blood of Yingzhou District
2006,DOCUMENTARY (Short Subject),FALSE,Recycled Life
2006,DOCUMENTARY (Short Subject),FALSE,Rehearsing a Dream
2006,DOCUMENTARY (Short Subject),FALSE,Two Hands
2006,FILM EDITING,FALSE,Babel
2006,FILM EDITING,FALSE,Blood Diamond
2006,FILM EDITING,FALSE,Children of Men
2006,FILM EDITING,TRUE,The Departed
2006,FILM EDITING,FALSE,United 93
2006,FOREIGN LANGUAGE FILM,FALSE,After the Wedding
2006,FOREIGN LANGUAGE FILM,FALSE,Days of Glory (IndigÃ¨nes)
2006,FOREIGN LANGUAGE FILM,TRUE,The Lives of Others
2006,FOREIGN LANGUAGE FILM,FALSE,Pan's Labyrinth
2006,FOREIGN LANGUAGE FILM,FALSE,Water
2006,MAKEUP,FALSE,Apocalypto
2006,MAKEUP,FALSE,Click
2006,MAKEUP,TRUE,Pan's Labyrinth
2006,MUSIC (Original Score),TRUE,Babel
2006,MUSIC (Original Score),FALSE,The Good German
2006,MUSIC (Original Score),FALSE,Notes on a Scandal
2006,MUSIC (Original Score),FALSE,Pan's Labyrinth
2006,MUSIC (Original Score),FALSE,The Queen
2006,MUSIC (Original Song),TRUE,An Inconvenient Truth
2006,MUSIC (Original Song),FALSE,Dreamgirls
2006,MUSIC (Original Song),FALSE,Dreamgirls
2006,MUSIC (Original Song),FALSE,Cars
2006,MUSIC (Original Song),FALSE,Dreamgirls
2006,BEST PICTURE,FALSE,Babel
2006,BEST PICTURE,TRUE,The Departed
2006,BEST PICTURE,FALSE,Letters from Iwo Jima
2006,BEST PICTURE,FALSE,Little Miss Sunshine
2006,BEST PICTURE,FALSE,The Queen
2006,SHORT FILM (Animated),TRUE,The Danish Poet
2006,SHORT FILM (Animated),FALSE,Lifted
2006,SHORT FILM (Animated),FALSE,The Little Matchgirl
2006,SHORT FILM (Animated),FALSE,Maestro
2006,SHORT FILM (Animated),FALSE,No Time for Nuts
2006,SHORT FILM (Live Action),FALSE,Binta and the Great Idea (Binta Y La Gran Idea)
2006,SHORT FILM (Live Action),FALSE,Ã‰ramos Pocos (One Too Many)
2006,SHORT FILM (Live Action),FALSE,Helmer & Son
2006,SHORT FILM (Live Action),FALSE,The Saviour
2006,SHORT FILM (Live Action),TRUE,West Bank Story
2006,SOUND EDITING,FALSE,Apocalypto
2006,SOUND EDITING,FALSE,Blood Diamond
2006,SOUND EDITING,FALSE,Flags of Our Fathers
2006,SOUND EDITING,TRUE,Letters from Iwo Jima
2006,SOUND EDITING,FALSE,Pirates of the Caribbean: Dead Man's Chest
2006,SOUND MIXING,FALSE,Apocalypto
2006,SOUND MIXING,FALSE,Blood Diamond
2006,SOUND MIXING,TRUE,Dreamgirls
2006,SOUND MIXING,FALSE,Flags of Our Fathers
2006,SOUND MIXING,FALSE,Pirates of the Caribbean: Dead Man's Chest
2006,VISUAL EFFECTS,TRUE,Pirates of the Caribbean: Dead Man's Chest
2006,VISUAL EFFECTS,FALSE,Poseidon
2006,VISUAL EFFECTS,FALSE,Superman Returns
2006,WRITING (Adapted Screenplay),FALSE,Borat Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan
2006,WRITING (Adapted Screenplay),FALSE,Children of Men
2006,WRITING (Adapted Screenplay),TRUE,The Departed
2006,WRITING (Adapted Screenplay),FALSE,Little Children
2006,WRITING (Adapted Screenplay),FALSE,Notes on a Scandal
2006,WRITING (Original Screenplay),FALSE,Babel
2006,WRITING (Original Screenplay),FALSE,Letters from Iwo Jima
2006,WRITING (Original Screenplay),TRUE,Little Miss Sunshine
2006,WRITING (Original Screenplay),FALSE,Pan's Labyrinth
2006,WRITING (Original Screenplay),FALSE,The Queen
2006,JEAN HERSHOLT HUMANITARIAN AWARD,TRUE,Sherry Lansing
2006,HONORARY AWARD,TRUE,To Ennio Morricone in recognition of his magnificent and multifaceted contributions to the art of film music.
2006,GORDON E. SAWYER AWARD,TRUE,Ray Feeney
2006,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To PHILLIP J. FEINER, JIM HOUSTON, DENIS LECONTE and CHRIS BUSHMAN of Pacific Title and Art Studio for the design and development of the Rosetta process for creating digital YCM archival masters for digital film restoration."
2006,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To STEVE SULLIVAN, COLIN DAVIDSON, MAX CHEN and FRANCESCO CALLARI for the design and development of the ILM Image-based Modeling System."
2006,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To DR. BILL COLLIS, SIMON ROBINSON, BEN KENT and DR. ANIL KOKARAM for the design and development of the Furnace integrated suite of software tools that robustly utilizes temporal coherence for enhancing visual effects in motion picture sequences."
2006,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,To HOWARD PRESTON and MIRKO KOVACEVIC for the design and engineering of the Preston Cinema Systems FI+Z wireless remote system.
2006,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To JOSHUA PINES and CHRIS KUTCKA of Technicolor Digital Intermediates for the design and development of the TDI process for creating archival separations from digital image data.
2006,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To WILLIAM FEIGHTNER and CHRIS EDWARDS of E-Film for the design and development of the E-Film process for creating archival separations from digital image data.
2006,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To ALBERT RIDILLA, PAPKEN SHAHBAZIAN, RONALD BELKNAP and JAY McGARRIGLE for the design and development of the Hollywood Film Company Brumagic MPST Densitometer."
2006,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To KLEMENS KEHRER, JOSEF HANDLER, THOMAS SMIDEK and MARC SHIPMAN MUELLER for the design and development of the Arriflex 235 Camera System."
2006,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To FLORIAN KAINZ for the design and engineering of OpenEXR, a software package implementing 16-bit, floating point, high dynamic range image files."
2006,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To WALTER TRAUNINGER and ERNST TSCHIDA for the design and engineering of the Arri WRC wireless remote lens control system.
2006,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To CHRISTIAN TSCHIDA and MARTIN WAITZ of cmotion for the design and engineering of the cmotion Wireless Remote System.
2006,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,To PETER LITWINOWICZ and PIERRE JASMIN for the design and development of the RE:Vision Effects family of software tools for optical flow-based image manipulation.
2006,AWARD OF COMMENDATION,TRUE,"To Ioan Allen, J. Wayne Anderson, Mary Ann Anderson, Ted Costas, Paul R. Goldberg, Shawn Jones, Thomas Kuhn, Dr. Alan Masson, Colin Mossman, Martin Richards, Frank Ricotta and Richard C. Sehlin for their contributions to the environmentally responsible industry conversion from silver-based to cyan dye analog soundtracks."
2006,JOHN A. BONNER MEDAL OF COMMENDATION,TRUE,To Richard Edlund in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.
2007,ACTOR IN A LEADING ROLE,FALSE,George Clooney
2007,ACTOR IN A LEADING ROLE,TRUE,Daniel Day-Lewis
2007,ACTOR IN A LEADING ROLE,FALSE,Johnny Depp
2007,ACTOR IN A LEADING ROLE,FALSE,Tommy Lee Jones
2007,ACTOR IN A LEADING ROLE,FALSE,Viggo Mortensen
2007,ACTOR IN A SUPPORTING ROLE,FALSE,Casey Affleck
2007,ACTOR IN A SUPPORTING ROLE,TRUE,Javier Bardem
2007,ACTOR IN A SUPPORTING ROLE,FALSE,Philip Seymour Hoffman
2007,ACTOR IN A SUPPORTING ROLE,FALSE,Hal Holbrook
2007,ACTOR IN A SUPPORTING ROLE,FALSE,Tom Wilkinson
2007,ACTRESS IN A LEADING ROLE,FALSE,Cate Blanchett
2007,ACTRESS IN A LEADING ROLE,FALSE,Julie Christie
2007,ACTRESS IN A LEADING ROLE,TRUE,Marion Cotillard
2007,ACTRESS IN A LEADING ROLE,FALSE,Laura Linney
2007,ACTRESS IN A LEADING ROLE,FALSE,Ellen Page
2007,ACTRESS IN A SUPPORTING ROLE,FALSE,Cate Blanchett
2007,ACTRESS IN A SUPPORTING ROLE,FALSE,Ruby Dee
2007,ACTRESS IN A SUPPORTING ROLE,FALSE,Saoirse Ronan
2007,ACTRESS IN A SUPPORTING ROLE,FALSE,Amy Ryan
2007,ACTRESS IN A SUPPORTING ROLE,TRUE,Tilda Swinton
2007,ANIMATED FEATURE FILM,FALSE,Persepolis
2007,ANIMATED FEATURE FILM,TRUE,Ratatouille
2007,ANIMATED FEATURE FILM,FALSE,Surf's Up
2007,ART DIRECTION,FALSE,American Gangster
2007,ART DIRECTION,FALSE,Atonement
2007,ART DIRECTION,FALSE,The Golden Compass
2007,ART DIRECTION,TRUE,Sweeney Todd The Demon Barber of Fleet Street
2007,ART DIRECTION,FALSE,There Will Be Blood
2007,CINEMATOGRAPHY,FALSE,The Assassination of Jesse James by the Coward Robert Ford
2007,CINEMATOGRAPHY,FALSE,Atonement
2007,CINEMATOGRAPHY,FALSE,The Diving Bell and the Butterfly
2007,CINEMATOGRAPHY,FALSE,No Country for Old Men
2007,CINEMATOGRAPHY,TRUE,There Will Be Blood
2007,COSTUME DESIGN,FALSE,Across the Universe
2007,COSTUME DESIGN,FALSE,Atonement
2007,COSTUME DESIGN,TRUE,Elizabeth: The Golden Age
2007,COSTUME DESIGN,FALSE,La Vie en Rose
2007,COSTUME DESIGN,FALSE,Sweeney Todd The Demon Barber of Fleet Street
2007,DIRECTING,FALSE,The Diving Bell and the Butterfly
2007,DIRECTING,FALSE,Juno
2007,DIRECTING,FALSE,Michael Clayton
2007,DIRECTING,TRUE,No Country for Old Men
2007,DIRECTING,FALSE,There Will Be Blood
2007,DOCUMENTARY (Feature),FALSE,No End in Sight
2007,DOCUMENTARY (Feature),FALSE,Operation Homecoming: Writing the Wartime Experience
2007,DOCUMENTARY (Feature),FALSE,Sicko
2007,DOCUMENTARY (Feature),TRUE,Taxi to the Dark Side
2007,DOCUMENTARY (Feature),FALSE,War/Dance
2007,DOCUMENTARY (Short Subject),TRUE,Freeheld
2007,DOCUMENTARY (Short Subject),FALSE,La Corona (The Crown)
2007,DOCUMENTARY (Short Subject),FALSE,Salim Baba
2007,DOCUMENTARY (Short Subject),FALSE,Sari's Mother
2007,FILM EDITING,TRUE,The Bourne Ultimatum
2007,FILM EDITING,FALSE,The Diving Bell and the Butterfly
2007,FILM EDITING,FALSE,Into the Wild
2007,FILM EDITING,FALSE,No Country for Old Men
2007,FILM EDITING,FALSE,There Will Be Blood
2007,FOREIGN LANGUAGE FILM,FALSE,Beaufort
2007,FOREIGN LANGUAGE FILM,TRUE,The Counterfeiters
2007,FOREIGN LANGUAGE FILM,FALSE,Katyn
2007,FOREIGN LANGUAGE FILM,FALSE,Mongol
2007,FOREIGN LANGUAGE FILM,FALSE,12
2007,MAKEUP,TRUE,La Vie en Rose
2007,MAKEUP,FALSE,Norbit
2007,MAKEUP,FALSE,Pirates of the Caribbean: At World's End
2007,MUSIC (Original Score),TRUE,Atonement
2007,MUSIC (Original Score),FALSE,The Kite Runner
2007,MUSIC (Original Score),FALSE,Michael Clayton
2007,MUSIC (Original Score),FALSE,Ratatouille
2007,MUSIC (Original Score),FALSE,3:10 to Yuma
2007,MUSIC (Original Song),TRUE,Once
2007,MUSIC (Original Song),FALSE,Enchanted
2007,MUSIC (Original Song),FALSE,August Rush
2007,MUSIC (Original Song),FALSE,Enchanted
2007,MUSIC (Original Song),FALSE,Enchanted
2007,BEST PICTURE,FALSE,Atonement
2007,BEST PICTURE,FALSE,Juno
2007,BEST PICTURE,FALSE,Michael Clayton
2007,BEST PICTURE,TRUE,No Country for Old Men
2007,BEST PICTURE,FALSE,There Will Be Blood
2007,SHORT FILM (Animated),FALSE,I Met the Walrus
2007,SHORT FILM (Animated),FALSE,Madame Tutli-Putli
2007,SHORT FILM (Animated),FALSE,MÃªme les Pigeons Vont au Paradis (Even Pigeons Go to Heaven)
2007,SHORT FILM (Animated),FALSE,My Love (Moya Lyubov)
2007,SHORT FILM (Animated),TRUE,Peter & the Wolf
2007,SHORT FILM (Live Action),FALSE,At Night
2007,SHORT FILM (Live Action),FALSE,Il Supplente (The Substitute)
2007,SHORT FILM (Live Action),TRUE,Le Mozart des Pickpockets (The Mozart of Pickpockets)
2007,SHORT FILM (Live Action),FALSE,Tanghi Argentini
2007,SHORT FILM (Live Action),FALSE,The Tonto Woman
2007,SOUND EDITING,TRUE,The Bourne Ultimatum
2007,SOUND EDITING,FALSE,No Country for Old Men
2007,SOUND EDITING,FALSE,Ratatouille
2007,SOUND EDITING,FALSE,There Will Be Blood
2007,SOUND EDITING,FALSE,Transformers
2007,SOUND MIXING,TRUE,The Bourne Ultimatum
2007,SOUND MIXING,FALSE,No Country for Old Men
2007,SOUND MIXING,FALSE,Ratatouille
2007,SOUND MIXING,FALSE,3:10 to Yuma
2007,SOUND MIXING,FALSE,Transformers
2007,VISUAL EFFECTS,TRUE,The Golden Compass
2007,VISUAL EFFECTS,FALSE,Pirates of the Caribbean: At World's End
2007,VISUAL EFFECTS,FALSE,Transformers
2007,WRITING (Adapted Screenplay),FALSE,Atonement
2007,WRITING (Adapted Screenplay),FALSE,Away from Her
2007,WRITING (Adapted Screenplay),FALSE,The Diving Bell and the Butterfly
2007,WRITING (Adapted Screenplay),TRUE,No Country for Old Men
2007,WRITING (Adapted Screenplay),FALSE,There Will Be Blood
2007,WRITING (Original Screenplay),TRUE,Juno
2007,WRITING (Original Screenplay),FALSE,Lars and the Real Girl
2007,WRITING (Original Screenplay),FALSE,Michael Clayton
2007,WRITING (Original Screenplay),FALSE,Ratatouille
2007,WRITING (Original Screenplay),FALSE,The Savages
2007,HONORARY AWARD,TRUE,To Robert Boyle in recognition of one of cinema's great careers in art direction.
2007,GORDON E. SAWYER AWARD,TRUE,David A. Grafton
2007,SCIENTIFIC AND TECHNICAL AWARD (Academy Award of Merit),TRUE,To the EASTMAN KODAK COMPANY for the development of photographic emulsion technologies incorporated into the Kodak Vision2 family of color negative films.
2007,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To DR. DOUG ROBLE, NAFEES BIN ZAFAR and RYO SAKAGUCHI for the development of the fluid simulation system at Digital Domain."
2007,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),TRUE,"To NICK RASMUSSEN, RON FEDKIW and FRANK LOSASSO PETTERSON for the development of the Industrial Light & Magic fluid simulation system."
2007,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To CHRISTIEN TINSLEY for the creation of the transfer techniques for creating and applying 2D and 3D makeup known as ""Tinsley Transfers."""
2007,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To JÃ–RG PÃ–HLER and RÃœDIGER KLEINKE of OTTEC Technology GmbH for the design and development of the battery-operated series of fog machines known as ""Tiny Foggers."""
2007,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To SEBASTIAN CRAMER for the invention and general design, and ANDREAS DASSER, head of development at P&S Technik GmbH, for the mechanical design, of the Skater Dolly and its family of products."
2007,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),TRUE,"To VICTOR GONZALEZ, IGNACIO VARGAS and ANGEL TENA for the creation of the RealFlow software application."
